año,entidad,mes,eventos
1999,chiapas,octubre,1494.0
1999,chiapas,septiembre,1308.0
1999,chihuahua,abril,3494.0
1999,chihuahua,agosto,3534.0
1999,chihuahua,diciembre,3637.0
1999,chihuahua,enero,3629.0
1999,chihuahua,febrero,3562.0
1999,chihuahua,julio,3459.0
1999,chihuahua,junio,3492.0
1999,chihuahua,marzo,3690.0
1999,chihuahua,mayo,3745.0
1999,chihuahua,noviembre,3328.0
1999,chihuahua,octubre,3349.0
1999,chihuahua,septiembre,3375.0
1999,ciudad de mexico,abril,17076.0
1999,ciudad de mexico,agosto,16868.0
1999,ciudad de mexico,diciembre,15281.0
1999,ciudad de mexico,enero,16823.0
1999,ciudad de mexico,febrero,16800.0
1999,ciudad de mexico,julio,17044.0
1999,ciudad de mexico,junio,17381.0
1999,ciudad de mexico,marzo,18222.0
1999,ciudad de mexico,mayo,17977.0
1999,ciudad de mexico,noviembre,15773.0
1999,ciudad de mexico,octubre,16779.0
1999,ciudad de mexico,septiembre,16082.0
1999,coahuila,abril,1175.0
1999,coahuila,agosto,1022.0
1999,coahuila,diciembre,1105.0
1999,coahuila,enero,1041.0
1999,coahuila,febrero,1064.0
1999,coahuila,julio,1174.0
1999,coahuila,junio,1022.0
1999,coahuila,marzo,962.0
1999,coahuila,mayo,967.0
1999,coahuila,noviembre,1027.0
1999,coahuila,octubre,999.0
1999,coahuila,septiembre,1148.0
1999,colima,abril,125.0
1999,colima,agosto,193.0
1999,colima,diciembre,186.0
1999,colima,enero,490.0
1999,colima,febrero,407.0
1999,colima,julio,168.0
1999,colima,junio,199.0
1999,colima,marzo,174.0
1999,colima,mayo,157.0
1999,colima,noviembre,216.0
1999,colima,octubre,210.0
1999,colima,septiembre,216.0
1999,durango,abril,552.0
1999,durango,agosto,734.0
1999,durango,diciembre,693.0
1999,durango,enero,508.0
1999,durango,febrero,485.0
1999,durango,julio,687.0
1999,durango,junio,689.0
1999,durango,marzo,758.0
1999,durango,mayo,645.0
1999,durango,noviembre,676.0
1999,durango,octubre,678.0
1999,durango,septiembre,677.0
1999,guanajuato,abril,2425.0
1999,guanajuato,agosto,2513.0
1999,guanajuato,diciembre,2718.0
1999,guanajuato,enero,2538.0
1999,guanajuato,febrero,2351.0
1999,guanajuato,julio,2486.0
1999,guanajuato,junio,2525.0
1999,guanajuato,marzo,2733.0
1999,guanajuato,mayo,2584.0
1999,guanajuato,noviembre,2551.0
1999,guanajuato,octubre,2596.0
1999,guanajuato,septiembre,2480.0
1999,guerrero,abril,1065.0
1999,guerrero,agosto,1375.0
1999,guerrero,diciembre,1572.0
1999,guerrero,enero,1082.0
1999,guerrero,febrero,1091.0
1999,guerrero,julio,1038.0
1999,guerrero,junio,1088.0
1999,guerrero,marzo,1157.0
1999,guerrero,mayo,1101.0
1999,guerrero,noviembre,1552.0
1999,guerrero,octubre,1346.0
1999,guerrero,septiembre,1447.0
1999,hidalgo,abril,972.0
1999,hidalgo,agosto,950.0
1999,hidalgo,diciembre,910.0
1999,hidalgo,enero,933.0
1999,hidalgo,febrero,903.0
1999,hidalgo,julio,1024.0
1999,hidalgo,junio,1005.0
1999,hidalgo,marzo,1060.0
1999,hidalgo,mayo,1047.0
1999,hidalgo,noviembre,898.0
1999,hidalgo,octubre,855.0
1999,hidalgo,septiembre,889.0
1999,jalisco,abril,4480.0
1999,jalisco,agosto,5076.0
1999,jalisco,diciembre,4451.0
1999,jalisco,enero,4996.0
1999,jalisco,febrero,4403.0
1999,jalisco,julio,4814.0
1999,jalisco,junio,4558.0
1999,jalisco,marzo,5070.0
1999,jalisco,mayo,4821.0
1999,jalisco,noviembre,4822.0
1999,jalisco,octubre,4878.0
1999,jalisco,septiembre,4649.0
1999,mexico,abril,10659.0
1999,mexico,agosto,11157.0
1999,mexico,diciembre,10686.0
1999,mexico,enero,10057.0
1999,mexico,febrero,10306.0
1999,mexico,julio,11061.0
1999,mexico,junio,10975.0
1999,mexico,marzo,11910.0
1999,mexico,mayo,11663.0
1999,mexico,noviembre,10823.0
1999,mexico,octubre,11096.0
1999,mexico,septiembre,11108.0
1999,michoacan,abril,1711.0
1999,michoacan,agosto,1582.0
1999,michoacan,diciembre,1495.0
1999,michoacan,enero,1722.0
1999,michoacan,febrero,1643.0
1999,michoacan,julio,1541.0
1999,michoacan,junio,1613.0
1999,michoacan,marzo,1845.0
1999,michoacan,mayo,1647.0
1999,michoacan,noviembre,1621.0
1999,michoacan,octubre,1594.0
1999,michoacan,septiembre,1553.0
1999,morelos,abril,1461.0
1999,morelos,agosto,1441.0
1999,morelos,diciembre,1302.0
1999,morelos,enero,1388.0
1999,morelos,febrero,1277.0
1999,morelos,julio,1314.0
1999,morelos,junio,1332.0
1999,morelos,marzo,1600.0
1999,morelos,mayo,1471.0
1999,morelos,noviembre,1261.0
1999,morelos,octubre,1332.0
1999,morelos,septiembre,1454.0
1999,nayarit,abril,332.0
1999,nayarit,agosto,338.0
1999,nayarit,diciembre,383.0
1999,nayarit,enero,408.0
1999,nayarit,febrero,352.0
1999,nayarit,julio,351.0
1999,nayarit,junio,350.0
1999,nayarit,marzo,403.0
1999,nayarit,mayo,429.0
1999,nayarit,noviembre,403.0
1999,nayarit,octubre,427.0
1999,nayarit,septiembre,348.0
1999,nuevo leon,abril,3837.0
1999,nuevo leon,agosto,4292.0
1999,nuevo leon,diciembre,3439.0
1999,nuevo leon,enero,3453.0
1999,nuevo leon,febrero,3499.0
1999,nuevo leon,julio,4022.0
1999,nuevo leon,junio,4068.0
1999,nuevo leon,marzo,4045.0
1999,nuevo leon,mayo,4149.0
1999,nuevo leon,noviembre,3873.0
1999,nuevo leon,octubre,3975.0
1999,nuevo leon,septiembre,3806.0
1999,oaxaca,abril,1324.0
1999,oaxaca,agosto,1076.0
1999,oaxaca,diciembre,924.0
1999,oaxaca,enero,1681.0
1999,oaxaca,febrero,1579.0
1999,oaxaca,julio,1144.0
1999,oaxaca,junio,906.0
1999,oaxaca,marzo,1394.0
1999,oaxaca,mayo,899.0
1999,oaxaca,noviembre,1056.0
1999,oaxaca,octubre,1138.0
1999,oaxaca,septiembre,1317.0
1999,puebla,abril,2808.0
1999,puebla,agosto,2783.0
1999,puebla,diciembre,2620.0
1999,puebla,enero,2601.0
1999,puebla,febrero,2718.0
1999,puebla,julio,2499.0
1999,puebla,junio,2776.0
1999,puebla,marzo,3017.0
1999,puebla,mayo,2931.0
1999,puebla,noviembre,2615.0
1999,puebla,octubre,2815.0
1999,puebla,septiembre,2829.0
1999,queretaro,abril,839.0
1999,queretaro,agosto,819.0
1999,queretaro,diciembre,935.0
1999,queretaro,enero,878.0
1999,queretaro,febrero,836.0
1999,queretaro,julio,813.0
1999,queretaro,junio,846.0
1999,queretaro,marzo,940.0
1999,queretaro,mayo,895.0
1999,queretaro,noviembre,907.0
1999,queretaro,octubre,934.0
1999,queretaro,septiembre,871.0
1999,quintana roo,abril,1000.0
1999,quintana roo,agosto,1142.0
1999,quintana roo,diciembre,698.0
1999,quintana roo,enero,1017.0
1999,quintana roo,febrero,914.0
1999,quintana roo,julio,1167.0
1999,quintana roo,junio,1035.0
1999,quintana roo,marzo,1065.0
1999,quintana roo,mayo,1114.0
1999,quintana roo,noviembre,893.0
1999,quintana roo,octubre,1048.0
1999,quintana roo,septiembre,1190.0
1999,san luis potosi,abril,1981.0
1999,san luis potosi,agosto,2245.0
1999,san luis potosi,diciembre,2093.0
1999,san luis potosi,enero,2199.0
1999,san luis potosi,febrero,1948.0
1999,san luis potosi,julio,1619.0
1999,san luis potosi,junio,2086.0
1999,san luis potosi,marzo,2199.0
1999,san luis potosi,mayo,2262.0
1999,san luis potosi,noviembre,2273.0
1999,san luis potosi,octubre,2117.0
1999,san luis potosi,septiembre,2448.0
1999,sinaloa,abril,1135.0
1999,sinaloa,agosto,1217.0
1999,sinaloa,diciembre,1207.0
1999,sinaloa,enero,1080.0
1999,sinaloa,febrero,1096.0
1999,sinaloa,julio,1208.0
1999,sinaloa,junio,1240.0
1999,sinaloa,marzo,1254.0
1999,sinaloa,mayo,1367.0
1999,sinaloa,noviembre,1319.0
1999,sinaloa,octubre,1299.0
1999,sinaloa,septiembre,1250.0
1999,sonora,abril,1200.0
1999,sonora,agosto,2018.0
1999,sonora,diciembre,1568.0
1999,sonora,enero,1537.0
1999,sonora,febrero,1291.0
1999,sonora,julio,1207.0
1999,sonora,junio,1334.0
1999,sonora,marzo,1460.0
1999,sonora,mayo,1224.0
1999,sonora,noviembre,1572.0
1999,sonora,octubre,2496.0
1999,sonora,septiembre,2027.0
1999,tabasco,abril,1872.0
1999,tabasco,agosto,1700.0
1999,tabasco,diciembre,1427.0
1999,tabasco,enero,1768.0
1999,tabasco,febrero,1704.0
1999,tabasco,julio,1795.0
1999,tabasco,junio,1831.0
1999,tabasco,marzo,2100.0
1999,tabasco,mayo,1959.0
1999,tabasco,noviembre,1655.0
1999,tabasco,octubre,1410.0
1999,tabasco,septiembre,1581.0
1999,tamaulipas,abril,2382.0
1999,tamaulipas,agosto,2284.0
1999,tamaulipas,diciembre,1901.0
1999,tamaulipas,enero,2114.0
1999,tamaulipas,febrero,2068.0
1999,tamaulipas,julio,2169.0
1999,tamaulipas,junio,2170.0
1999,tamaulipas,marzo,2415.0
1999,tamaulipas,mayo,2390.0
1999,tamaulipas,noviembre,2009.0
1999,tamaulipas,octubre,2235.0
1999,tamaulipas,septiembre,2100.0
1999,tlaxcala,abril,224.0
1999,tlaxcala,agosto,204.0
1999,tlaxcala,diciembre,311.0
1999,tlaxcala,enero,378.0
1999,tlaxcala,febrero,302.0
1999,tlaxcala,julio,172.0
1999,tlaxcala,junio,255.0
1999,tlaxcala,marzo,275.0
1999,tlaxcala,mayo,228.0
1999,tlaxcala,noviembre,284.0
1999,tlaxcala,octubre,265.0
1999,tlaxcala,septiembre,222.0
1999,veracruz,abril,3060.0
1999,veracruz,agosto,2885.0
1999,veracruz,diciembre,2685.0
1999,veracruz,enero,3110.0
1999,veracruz,febrero,3123.0
1999,veracruz,julio,2701.0
1999,veracruz,junio,3106.0
1999,veracruz,marzo,3216.0
1999,veracruz,mayo,3240.0
1999,veracruz,noviembre,2809.0
1999,veracruz,octubre,2848.0
1999,veracruz,septiembre,2778.0
1999,yucatan,abril,1795.0
1999,yucatan,agosto,1815.0
1999,yucatan,diciembre,1835.0
1999,yucatan,enero,1736.0
1999,yucatan,febrero,1677.0
1999,yucatan,julio,1941.0
1999,yucatan,junio,1743.0
1999,yucatan,marzo,1881.0
1999,yucatan,mayo,1984.0
1999,yucatan,noviembre,1701.0
1999,yucatan,octubre,1749.0
1999,yucatan,septiembre,1752.0
1999,zacatecas,abril,645.0
1999,zacatecas,agosto,677.0
1999,zacatecas,diciembre,458.0
1999,zacatecas,enero,618.0
1999,zacatecas,febrero,628.0
1999,zacatecas,julio,585.0
1999,zacatecas,junio,643.0
1999,zacatecas,marzo,643.0
1999,zacatecas,mayo,730.0
1999,zacatecas,noviembre,499.0
1999,zacatecas,octubre,704.0
1999,zacatecas,septiembre,674.0
2000,aguascalientes,abril,575.0
2000,aguascalientes,agosto,611.0
2000,aguascalientes,diciembre,622.0
2000,aguascalientes,enero,538.0
2000,aguascalientes,febrero,583.0
2000,aguascalientes,julio,598.0
2000,aguascalientes,junio,560.0
2000,aguascalientes,marzo,587.0
2000,aguascalientes,mayo,599.0
2000,aguascalientes,noviembre,569.0
2000,aguascalientes,octubre,619.0
2000,aguascalientes,septiembre,547.0
2000,baja california,abril,6256.0
2000,baja california,agosto,7271.0
2000,baja california,diciembre,6827.0
2000,baja california,enero,4231.0
2000,baja california,febrero,6603.0
2000,baja california,julio,7042.0
2000,baja california,junio,6832.0
2000,baja california,marzo,7419.0
2000,baja california,mayo,6789.0
2000,baja california,noviembre,6960.0
2000,baja california,octubre,7473.0
2000,baja california,septiembre,7128.0
2000,baja california sur,abril,637.0
2000,baja california sur,agosto,740.0
2000,baja california sur,diciembre,498.0
2000,baja california sur,enero,686.0
2000,baja california sur,febrero,643.0
2000,baja california sur,julio,658.0
2000,baja california sur,junio,751.0
2000,baja california sur,marzo,614.0
2000,baja california sur,mayo,715.0
2000,baja california sur,noviembre,779.0
2000,baja california sur,octubre,1006.0
2000,baja california sur,septiembre,704.0
2000,campeche,abril,267.0
2000,campeche,agosto,282.0
2000,campeche,diciembre,159.0
2000,campeche,enero,302.0
2000,campeche,febrero,305.0
2000,campeche,julio,255.0
2000,campeche,junio,255.0
2000,campeche,marzo,351.0
2000,campeche,mayo,325.0
2000,campeche,noviembre,205.0
2000,campeche,octubre,207.0
2000,campeche,septiembre,235.0
2000,chiapas,abril,1437.0
2000,chiapas,agosto,1212.0
2000,chiapas,diciembre,932.0
2000,chiapas,enero,1469.0
2000,chiapas,febrero,1526.0
2000,chiapas,julio,1511.0
2000,chiapas,junio,999.0
2000,chiapas,marzo,1476.0
2000,chiapas,mayo,1168.0
2000,chiapas,noviembre,1303.0
2000,chiapas,octubre,1334.0
2000,chiapas,septiembre,1258.0
2000,chihuahua,abril,3159.0
2000,chihuahua,agosto,2940.0
2000,chihuahua,diciembre,2707.0
2000,chihuahua,enero,3646.0
2000,chihuahua,febrero,3098.0
2000,chihuahua,julio,3770.0
2000,chihuahua,junio,4017.0
2000,chihuahua,marzo,3301.0
2000,chihuahua,mayo,3451.0
2000,chihuahua,noviembre,2866.0
2000,chihuahua,octubre,3076.0
2000,chihuahua,septiembre,3013.0
2000,ciudad de mexico,abril,12392.0
2000,ciudad de mexico,agosto,12760.0
2000,ciudad de mexico,diciembre,11695.0
2000,ciudad de mexico,enero,13973.0
2000,ciudad de mexico,febrero,13111.0
2000,ciudad de mexico,julio,13234.0
2000,ciudad de mexico,junio,12980.0
2000,ciudad de mexico,marzo,13952.0
2000,ciudad de mexico,mayo,13276.0
2000,ciudad de mexico,noviembre,11892.0
2000,ciudad de mexico,octubre,12894.0
2000,ciudad de mexico,septiembre,12758.0
2000,coahuila,abril,1258.0
2000,coahuila,agosto,1933.0
2000,coahuila,diciembre,1300.0
2000,coahuila,enero,954.0
2000,coahuila,febrero,997.0
2000,coahuila,julio,1402.0
2000,coahuila,junio,1408.0
2000,coahuila,marzo,1524.0
2000,coahuila,mayo,1621.0
2000,coahuila,noviembre,1778.0
2000,coahuila,octubre,1540.0
2000,coahuila,septiembre,1521.0
2000,colima,abril,146.0
2000,colima,agosto,227.0
2000,colima,diciembre,229.0
2000,colima,enero,179.0
2000,colima,febrero,206.0
2000,colima,julio,232.0
2000,colima,junio,205.0
2000,colima,marzo,182.0
2000,colima,mayo,218.0
2000,colima,noviembre,238.0
2000,colima,octubre,243.0
2000,colima,septiembre,238.0
2000,durango,abril,995.0
2000,durango,agosto,1128.0
2000,durango,diciembre,1582.0
2000,durango,enero,1023.0
2000,durango,febrero,1094.0
2000,durango,julio,1120.0
2000,durango,junio,1094.0
2000,durango,marzo,1166.0
2000,durango,mayo,1067.0
2000,durango,noviembre,1061.0
2000,durango,octubre,1200.0
2000,durango,septiembre,1050.0
2000,guanajuato,abril,2354.0
2000,guanajuato,agosto,2767.0
2000,guanajuato,diciembre,2693.0
2000,guanajuato,enero,2554.0
2000,guanajuato,febrero,2584.0
2000,guanajuato,julio,2765.0
2000,guanajuato,junio,2541.0
2000,guanajuato,marzo,2833.0
2000,guanajuato,mayo,2677.0
2000,guanajuato,noviembre,2777.0
2000,guanajuato,octubre,2981.0
2000,guanajuato,septiembre,2860.0
2000,guerrero,abril,1677.0
2000,guerrero,agosto,1488.0
2000,guerrero,diciembre,2178.0
2000,guerrero,enero,1382.0
2000,guerrero,febrero,1609.0
2000,guerrero,julio,1617.0
2000,guerrero,junio,1678.0
2000,guerrero,marzo,1559.0
2000,guerrero,mayo,1572.0
2000,guerrero,noviembre,2118.0
2000,guerrero,octubre,1546.0
2000,guerrero,septiembre,1536.0
2000,hidalgo,abril,972.0
2000,hidalgo,agosto,926.0
2000,hidalgo,diciembre,873.0
2000,hidalgo,enero,1006.0
2000,hidalgo,febrero,815.0
2000,hidalgo,julio,974.0
2000,hidalgo,junio,1025.0
2000,hidalgo,marzo,974.0
2000,hidalgo,mayo,995.0
2000,hidalgo,noviembre,909.0
2000,hidalgo,octubre,867.0
2000,hidalgo,septiembre,902.0
2000,jalisco,abril,4432.0
2000,jalisco,agosto,5225.0
2000,jalisco,diciembre,4823.0
2000,jalisco,enero,4570.0
2000,jalisco,febrero,4557.0
2000,jalisco,julio,4880.0
2000,jalisco,junio,4545.0
2000,jalisco,marzo,5054.0
2000,jalisco,mayo,4806.0
2000,jalisco,noviembre,4790.0
2000,jalisco,octubre,5052.0
2000,jalisco,septiembre,4829.0
2000,mexico,abril,10582.0
2000,mexico,agosto,10765.0
2000,mexico,diciembre,10645.0
2000,mexico,enero,10503.0
2000,mexico,febrero,10829.0
2000,mexico,julio,11510.0
2000,mexico,junio,11396.0
2000,mexico,marzo,11518.0
2000,mexico,mayo,11406.0
2000,mexico,noviembre,10764.0
2000,mexico,octubre,11348.0
2000,mexico,septiembre,10764.0
2000,michoacan,abril,1317.0
2000,michoacan,agosto,1501.0
2000,michoacan,diciembre,1576.0
2000,michoacan,enero,1393.0
2000,michoacan,febrero,1365.0
2000,michoacan,julio,1502.0
2000,michoacan,junio,1313.0
2000,michoacan,marzo,1488.0
2000,michoacan,mayo,1392.0
2000,michoacan,noviembre,1425.0
2000,michoacan,octubre,1545.0
2000,michoacan,septiembre,1473.0
2000,morelos,abril,1206.0
2000,morelos,agosto,1366.0
2000,morelos,diciembre,1554.0
2000,morelos,enero,1241.0
2000,morelos,febrero,1226.0
2000,morelos,julio,1285.0
2000,morelos,junio,1360.0
2000,morelos,marzo,1202.0
2000,morelos,mayo,1425.0
2000,morelos,noviembre,1529.0
2000,morelos,octubre,1507.0
2000,morelos,septiembre,1449.0
2000,nayarit,abril,496.0
2000,nayarit,agosto,548.0
2000,nayarit,diciembre,517.0
2000,nayarit,enero,492.0
2000,nayarit,febrero,548.0
2000,nayarit,julio,529.0
2000,nayarit,junio,536.0
2000,nayarit,marzo,501.0
2000,nayarit,mayo,575.0
2000,nayarit,noviembre,553.0
2000,nayarit,octubre,586.0
2000,nayarit,septiembre,589.0
2000,nuevo leon,abril,3689.0
2000,nuevo leon,agosto,4212.0
2000,nuevo leon,diciembre,3746.0
2000,nuevo leon,enero,3779.0
2000,nuevo leon,febrero,3868.0
2000,nuevo leon,julio,4475.0
2000,nuevo leon,junio,4176.0
2000,nuevo leon,marzo,4194.0
2000,nuevo leon,mayo,4349.0
2000,nuevo leon,noviembre,4260.0
2000,nuevo leon,octubre,3940.0
2000,nuevo leon,septiembre,4169.0
2000,oaxaca,abril,1547.0
2000,oaxaca,agosto,1562.0
2000,oaxaca,diciembre,1468.0
2000,oaxaca,enero,1583.0
2000,oaxaca,febrero,1491.0
2000,oaxaca,julio,1549.0
2000,oaxaca,junio,1536.0
2000,oaxaca,marzo,1698.0
2000,oaxaca,mayo,1550.0
2000,oaxaca,noviembre,1399.0
2000,oaxaca,octubre,1517.0
2000,oaxaca,septiembre,1470.0
2000,puebla,abril,2909.0
2000,puebla,agosto,2974.0
2000,puebla,diciembre,2661.0
2000,puebla,enero,2665.0
2000,puebla,febrero,2580.0
2000,puebla,julio,2886.0
2000,puebla,junio,2842.0
2000,puebla,marzo,2932.0
2000,puebla,mayo,3110.0
2000,puebla,noviembre,3135.0
2000,puebla,octubre,3190.0
2000,puebla,septiembre,3127.0
2000,queretaro,abril,669.0
2000,queretaro,agosto,797.0
2000,queretaro,diciembre,801.0
2000,queretaro,enero,776.0
2000,queretaro,febrero,708.0
2000,queretaro,julio,824.0
2000,queretaro,junio,763.0
2000,queretaro,marzo,731.0
2000,queretaro,mayo,816.0
2000,queretaro,noviembre,805.0
2000,queretaro,octubre,826.0
2000,queretaro,septiembre,809.0
2000,quintana roo,abril,1206.0
2000,quintana roo,agosto,1261.0
2000,quintana roo,diciembre,1268.0
2000,quintana roo,enero,1168.0
2000,quintana roo,febrero,1201.0
2000,quintana roo,julio,1346.0
2000,quintana roo,junio,1249.0
2000,quintana roo,marzo,1394.0
2000,quintana roo,mayo,1359.0
2000,quintana roo,noviembre,1338.0
2000,quintana roo,octubre,1274.0
2000,quintana roo,septiembre,1303.0
2000,san luis potosi,abril,2094.0
2000,san luis potosi,agosto,2315.0
2000,san luis potosi,diciembre,1968.0
2000,san luis potosi,enero,2202.0
2000,san luis potosi,febrero,2156.0
2000,san luis potosi,julio,2340.0
2000,san luis potosi,junio,2029.0
2000,san luis potosi,marzo,2361.0
2000,san luis potosi,mayo,2455.0
2000,san luis potosi,noviembre,2096.0
2000,san luis potosi,octubre,2448.0
2000,san luis potosi,septiembre,2293.0
2000,sinaloa,abril,1194.0
2000,sinaloa,agosto,1275.0
2000,sinaloa,diciembre,1202.0
2000,sinaloa,enero,1314.0
2000,sinaloa,febrero,1240.0
2000,sinaloa,julio,1233.0
2000,sinaloa,junio,1238.0
2000,sinaloa,marzo,1252.0
2000,sinaloa,mayo,1354.0
2000,sinaloa,noviembre,1106.0
2000,sinaloa,octubre,1345.0
2000,sinaloa,septiembre,1256.0
2000,sonora,abril,1129.0
2000,sonora,agosto,1007.0
2000,sonora,diciembre,1019.0
2000,sonora,enero,1143.0
2000,sonora,febrero,1157.0
2000,sonora,julio,947.0
2000,sonora,junio,1251.0
2000,sonora,marzo,1263.0
2000,sonora,mayo,1383.0
2000,sonora,noviembre,1244.0
2000,sonora,octubre,1245.0
2000,sonora,septiembre,1223.0
2000,tabasco,abril,1728.0
2000,tabasco,agosto,1593.0
2000,tabasco,diciembre,1499.0
2000,tabasco,enero,1544.0
2000,tabasco,febrero,1550.0
2000,tabasco,julio,1749.0
2000,tabasco,junio,1691.0
2000,tabasco,marzo,1860.0
2000,tabasco,mayo,1723.0
2000,tabasco,noviembre,1526.0
2000,tabasco,octubre,1692.0
2000,tabasco,septiembre,1657.0
2000,tamaulipas,abril,1858.0
2000,tamaulipas,agosto,2222.0
2000,tamaulipas,diciembre,1884.0
2000,tamaulipas,enero,2085.0
2000,tamaulipas,febrero,2055.0
2000,tamaulipas,julio,2174.0
2000,tamaulipas,junio,2095.0
2000,tamaulipas,marzo,2337.0
2000,tamaulipas,mayo,2227.0
2000,tamaulipas,noviembre,2006.0
2000,tamaulipas,octubre,2078.0
2000,tamaulipas,septiembre,2144.0
2000,tlaxcala,abril,281.0
2000,tlaxcala,agosto,298.0
2000,tlaxcala,diciembre,248.0
2000,tlaxcala,enero,268.0
2000,tlaxcala,febrero,253.0
2000,tlaxcala,julio,249.0
2000,tlaxcala,junio,273.0
2000,tlaxcala,marzo,313.0
2000,tlaxcala,mayo,272.0
2000,tlaxcala,noviembre,304.0
2000,tlaxcala,octubre,301.0
2000,tlaxcala,septiembre,286.0
2000,veracruz,abril,2857.0
2000,veracruz,agosto,2907.0
2000,veracruz,diciembre,2812.0
2000,veracruz,enero,2727.0
2000,veracruz,febrero,2846.0
2000,veracruz,julio,2926.0
2000,veracruz,junio,2886.0
2000,veracruz,marzo,3074.0
2000,veracruz,mayo,3087.0
2000,veracruz,noviembre,2848.0
2000,veracruz,octubre,2810.0
2000,veracruz,septiembre,2794.0
2000,yucatan,abril,1622.0
2000,yucatan,agosto,1667.0
2000,yucatan,diciembre,1684.0
2000,yucatan,enero,1679.0
2000,yucatan,febrero,1560.0
2000,yucatan,julio,1726.0
2000,yucatan,junio,1536.0
2000,yucatan,marzo,1730.0
2000,yucatan,mayo,1735.0
2000,yucatan,noviembre,1536.0
2000,yucatan,octubre,1565.0
2000,yucatan,septiembre,1587.0
2000,zacatecas,abril,627.0
2000,zacatecas,agosto,793.0
2000,zacatecas,diciembre,614.0
2000,zacatecas,enero,734.0
2000,zacatecas,febrero,715.0
2000,zacatecas,julio,604.0
2000,zacatecas,junio,638.0
2000,zacatecas,marzo,725.0
2000,zacatecas,mayo,709.0
2000,zacatecas,noviembre,670.0
2000,zacatecas,octubre,771.0
2000,zacatecas,septiembre,730.0
2001,aguascalientes,abril,708.0
2001,aguascalientes,agosto,738.0
2001,aguascalientes,diciembre,621.0
